frontdoor: 2018-11-13 23:21:58
2018-11-23 07:37:58: flurdoor opened
2018-11-23 07:38:07: flurdoor closed
2018-11-23 07:38:14: flurdoor opened
2018-11-23 07:38:45: flurdoor closed
2018-11-23 07:38:49: frontdoor closed
2018-11-23 11:43:46: flurdoor opened
2018-11-23 11:43:49: frontdoor opened
2018-11-23 11:44:23: frontdoor closed
2018-11-23 11:44:28: flurdoor closed
2018-11-23 13:17:21: flurdoor opened
2018-11-23 13:17:24: frontdoor opened
2018-11-23 13:17:46: flurdoor closed
2018-11-23 13:19:16: flurdoor opened
2018-11-23 13:19:20: flurdoor closed
2018-11-23 13:22:30: flurdoor opened
2018-11-23 13:22:36: frontdoor closed
2018-11-23 13:22:43: flurdoor closed
2018-11-23 13:29:57: frontdoor opened
2018-11-23 13:30:05: flurdoor opened
2018-11-23 13:30:36: flurdoor closed
2018-11-23 13:31:51: frontdoor closed
2018-11-23 13:31:52: flurdoor opened
2018-11-23 13:31:56: flurdoor closed
2018-11-23 15:01:23: frontdoor opened
2018-11-23 15:01:28: frontdoor closed
2018-11-23 15:01:29: flurdoor opened
2018-11-23 15:01:34: flurdoor closed
2018-11-23 15:42:34: flurdoor opened
2018-11-23 15:42:36: frontdoor opened
2018-11-23 15:42:43: frontdoor closed
2018-11-23 15:42:54: flurdoor closed
2018-11-23 15:47:11: flurdoor opened
2018-11-23 15:47:15: flurdoor closed
2018-11-23 15:47:15: frontdoor opened
2018-11-23 15:47:21: frontdoor closed
2018-11-23 16:27:04: frontdoor opened
2018-11-23 16:27:07: flurdoor opened
2018-11-23 16:27:21: flurdoor closed
2018-11-23 16:27:46: flurdoor opened
2018-11-23 16:27:58: flurdoor closed
2018-11-23 16:28:03: frontdoor closed
2018-11-23 17:09:46: frontdoor opened
2018-11-23 17:09:51: frontdoor closed
2018-11-23 17:09:52: flurdoor opened
2018-11-23 17:09:57: flurdoor closed
2018-11-23 17:29:07: flurdoor opened
2018-11-23 17:29:11: flurdoor closed
2018-11-23 17:29:12: frontdoor opened
2018-11-23 17:29:18: frontdoor closed
2018-11-23 17:38:21: frontdoor opened
2018-11-23 17:38:25: flurdoor opened
2018-11-23 17:38:44: flurdoor closed
2018-11-23 17:42:37: flurdoor opened
2018-11-23 17:43:49: frontdoor closed
2018-11-23 17:45:37: flurdoor closed
2018-11-23 18:02:12: flurdoor opened
2018-11-23 18:02:16: flurdoor closed
2018-11-23 18:02:18: frontdoor opened
2018-11-23 18:02:23: frontdoor closed
2018-11-23 18:17:13: frontdoor opened
2018-11-23 18:17:18: flurdoor opened
2018-11-23 18:17:19: frontdoor closed
2018-11-23 18:17:25: flurdoor closed
2018-11-23 21:12:39: flurdoor opened
2018-11-23 21:12:43: flurdoor closed
2018-11-23 21:12:44: frontdoor opened
2018-11-23 21:23:29: frontdoor closed
2018-11-23 21:23:31: flurdoor opened
2018-11-23 21:23:35: flurdoor closed
2018-11-24 21:29:21: flurdoor opened
2018-11-24 21:29:25: frontdoor opened
2018-11-24 21:29:44: frontdoor closed
2018-11-24 21:29:52: flurdoor closed
2018-11-25 11:37:10: flurdoor opened
2018-11-25 11:37:33: flurdoor closed
2018-11-25 11:37:35: frontdoor opened
2018-11-25 11:37:50: flurdoor opened
2018-11-25 11:37:54: flurdoor closed
2018-11-25 11:38:15: flurdoor opened
2018-11-25 11:38:20: flurdoor closed
2018-11-25 11:38:26: frontdoor closed
2018-11-25 13:39:49: frontdoor opened
2018-11-25 13:39:55: frontdoor closed
2018-11-25 13:39:56: flurdoor opened
2018-11-25 13:40:01: flurdoor closed
2018-11-25 14:09:04: flurdoor opened
2018-11-25 14:09:08: flurdoor closed
2018-11-25 14:09:09: frontdoor opened
2018-11-25 14:10:31: frontdoor closed
2018-11-25 14:10:32: flurdoor opened
2018-11-25 14:10:37: flurdoor closed
2018-11-25 14:14:14: flurdoor opened
2018-11-25 14:14:18: frontdoor opened
2018-11-25 14:14:24: frontdoor closed
2018-11-25 14:15:01: frontdoor opened
2018-11-25 14:15:05: frontdoor closed
2018-11-25 14:15:10: flurdoor closed
2018-11-25 14:19:08: flurdoor opened
2018-11-25 14:19:13: flurdoor closed
2018-11-25 14:19:14: frontdoor opened
2018-11-25 14:20:12: frontdoor closed
2018-11-25 14:20:13: flurdoor opened
2018-11-25 14:20:17: flurdoor closed
2018-11-25 14:42:47: flurdoor opened
2018-11-25 14:42:52: frontdoor opened
2018-11-25 14:43:12: flurdoor closed
2018-11-25 14:47:28: flurdoor opened
2018-11-25 14:49:32: flurdoor closed
2018-11-25 14:56:04: flurdoor opened
2018-11-25 14:56:14: flurdoor closed
2018-11-25 14:59:25: flurdoor opened
2018-11-25 14:59:50: flurdoor closed
2018-11-25 15:03:15: flurdoor opened
2018-11-25 15:09:25: flurdoor closed
2018-11-25 15:11:14: flurdoor opened
2018-11-25 15:11:16: frontdoor closed
2018-11-25 15:11:21: flurdoor closed
2018-11-25 15:13:06: flurdoor opened
2018-11-25 15:13:09: frontdoor opened
2018-11-25 15:13:18: frontdoor closed
2018-11-25 15:13:24: flurdoor closed
2018-11-25 15:15:35: flurdoor opened
2018-11-25 15:15:40: flurdoor closed
2018-11-25 15:15:40: frontdoor opened
2018-11-25 15:23:32: flurdoor opened
2018-11-25 15:24:09: frontdoor closed
2018-11-25 15:24:14: flurdoor closed
2018-11-26 06:39:45: flurdoor opened
2018-11-26 06:39:50: flurdoor closed
2018-11-26 06:39:51: frontdoor opened
2018-11-26 06:39:58: frontdoor closed
2018-11-26 07:35:19: flurdoor opened
2018-11-26 07:35:22: frontdoor opened
2018-11-26 07:35:33: flurdoor closed
2018-11-26 07:37:28: flurdoor opened
2018-11-26 07:37:35: frontdoor closed
2018-11-26 07:37:41: flurdoor closed
2018-11-26 07:56:51: flurdoor opened
2018-11-26 07:56:56: frontdoor opened
2018-11-26 07:57:33: frontdoor closed
2018-11-26 07:57:38: flurdoor closed
2018-11-26 12:51:05: flurdoor opened
2018-11-26 12:51:09: frontdoor opened
2018-11-26 12:51:16: flurdoor closed
2018-11-26 12:53:31: flurdoor opened
2018-11-26 12:53:42: frontdoor closed
2018-11-26 12:53:47: flurdoor closed
2018-11-26 13:17:11: flurdoor opened
2018-11-26 13:17:14: frontdoor opened
2018-11-26 13:17:51: frontdoor closed
2018-11-26 13:17:55: flurdoor closed
2018-11-26 13:19:04: frontdoor opened
2018-11-26 13:19:12: frontdoor closed
2018-11-26 13:19:14: flurdoor opened
2018-11-26 13:19:21: flurdoor closed
2018-11-26 18:00:32: frontdoor opened
2018-11-26 18:00:42: frontdoor closed
2018-11-26 18:00:43: flurdoor opened
2018-11-26 18:00:48: flurdoor closed
2018-11-26 18:30:03: flurdoor opened
2018-11-26 18:30:07: flurdoor closed
2018-11-26 18:30:08: frontdoor opened
2018-11-26 18:30:45: frontdoor closed
2018-11-26 18:30:46: flurdoor opened
2018-11-26 18:30:51: flurdoor closed
2018-11-26 19:31:17: flurdoor opened
2018-11-26 19:31:22: flurdoor closed
2018-11-26 19:31:24: frontdoor opened
2018-11-26 19:31:28: frontdoor closed
2018-11-26 19:47:04: frontdoor opened
2018-11-26 19:47:09: frontdoor closed
2018-11-26 19:47:11: flurdoor opened
2018-11-26 19:47:15: flurdoor closed
2018-11-26 19:50:47: flurdoor opened
2018-11-26 19:50:51: frontdoor opened
2018-11-26 19:50:53: flurdoor closed
2018-11-26 19:50:59: frontdoor closed
2018-11-26 19:58:01: frontdoor opened
2018-11-26 19:58:05: frontdoor closed
2018-11-26 19:58:06: flurdoor opened
2018-11-26 19:58:17: flurdoor closed
2018-11-27 06:43:34: flurdoor opened
2018-11-27 06:43:38: flurdoor closed
2018-11-27 06:43:39: frontdoor opened
2018-11-27 06:43:45: frontdoor closed
2018-11-27 07:17:00: flurdoor opened
2018-11-27 07:17:05: flurdoor closed
2018-11-27 07:17:06: frontdoor opened
2018-11-27 07:17:12: frontdoor closed
2018-11-27 09:11:58: flurdoor opened
2018-11-27 09:12:02: frontdoor opened
2018-11-27 09:12:11: flurdoor closed
2018-11-27 09:13:37: flurdoor opened
2018-11-27 09:13:42: frontdoor closed
2018-11-27 09:13:48: flurdoor closed
2018-11-27 14:04:37: flurdoor opened
2018-11-27 14:04:41: frontdoor opened
2018-11-27 14:04:47: flurdoor closed
2018-11-27 14:06:07: flurdoor opened
2018-11-27 14:06:13: frontdoor closed
2018-11-27 14:06:17: flurdoor closed
2018-11-27 15:34:51: flurdoor opened
2018-11-27 15:34:54: frontdoor opened
2018-11-27 15:35:29: frontdoor closed
2018-11-27 15:35:33: flurdoor closed
2018-11-27 15:38:04: frontdoor opened
2018-11-27 15:38:07: flurdoor opened
2018-11-27 15:38:10: frontdoor closed
2018-11-27 15:38:16: flurdoor closed
2018-11-27 17:03:43: flurdoor opened
2018-11-27 17:03:47: frontdoor opened
2018-11-27 17:04:15: frontdoor closed
2018-11-27 17:04:37: flurdoor closed
2018-11-27 17:27:32: flurdoor opened
2018-11-27 17:27:35: frontdoor opened
2018-11-27 17:27:58: frontdoor closed
2018-11-27 17:28:30: flurdoor closed
2018-11-27 17:28:49: flurdoor opened
2018-11-27 17:28:56: flurdoor closed
2018-11-27 17:59:18: frontdoor opened
2018-11-27 17:59:25: frontdoor closed
2018-11-27 17:59:28: flurdoor opened
2018-11-27 17:59:40: flurdoor closed
2018-11-27 18:07:13: flurdoor opened
2018-11-27 18:07:17: flurdoor closed
2018-11-27 18:07:18: frontdoor opened
2018-11-27 18:07:24: frontdoor closed
2018-11-27 19:05:48: frontdoor opened
2018-11-27 19:05:53: frontdoor closed
2018-11-27 19:05:54: flurdoor opened
2018-11-27 19:05:59: flurdoor closed
2018-11-28 06:38:28: flurdoor opened
2018-11-28 06:38:34: flurdoor closed
2018-11-28 06:38:35: frontdoor opened
2018-11-28 06:38:41: frontdoor closed
2018-11-28 07:22:20: flurdoor opened
2018-11-28 07:22:25: frontdoor opened
2018-11-28 07:22:25: flurdoor closed
2018-11-28 07:22:32: frontdoor closed
2018-11-28 07:58:29: flurdoor opened
2018-11-28 08:00:38: flurdoor closed
2018-11-28 08:00:40: frontdoor opened
2018-11-28 08:00:49: frontdoor closed
2018-11-28 08:11:12: flurdoor opened
2018-11-28 08:11:15: frontdoor opened
2018-11-28 08:11:21: flurdoor closed
2018-11-28 08:11:22: flurdoor opened
2018-11-28 08:11:27: flurdoor closed
2018-11-28 08:30:05: frontdoor closed
2018-11-28 08:30:08: flurdoor opened
2018-11-28 08:30:12: flurdoor closed
2018-11-28 09:02:39: flurdoor opened
2018-11-28 09:04:04: frontdoor opened
2018-11-28 09:06:27: frontdoor closed
2018-11-28 09:06:39: flurdoor closed
2018-11-28 10:36:00: flurdoor opened
2018-11-28 10:36:04: flurdoor closed
2018-11-28 10:36:07: frontdoor opened
2018-11-28 10:36:14: frontdoor closed
2018-11-28 12:23:19: flurdoor opened
2018-11-28 12:23:21: frontdoor opened
2018-11-28 12:23:40: frontdoor closed
2018-11-28 12:23:49: flurdoor closed
2018-11-28 12:29:05: frontdoor opened
2018-11-28 12:29:15: frontdoor closed
2018-11-28 12:29:18: flurdoor opened
2018-11-28 12:29:23: flurdoor closed
2018-11-28 12:38:23: flurdoor opened
2018-11-28 12:38:28: flurdoor closed
2018-11-28 12:38:29: frontdoor opened
2018-11-28 12:38:35: frontdoor closed
2018-11-28 13:18:15: flurdoor opened
2018-11-28 13:18:18: frontdoor opened
2018-11-28 13:19:53: frontdoor closed
2018-11-28 13:20:01: flurdoor closed
2018-11-28 13:27:07: flurdoor opened
2018-11-28 13:27:10: frontdoor opened
2018-11-28 13:28:30: frontdoor closed
2018-11-28 13:28:35: flurdoor closed
2018-11-28 15:41:39: flurdoor opened
2018-11-28 16:30:32: frontdoor opened
2018-11-28 16:31:04: frontdoor closed
2018-11-28 16:31:08: flurdoor closed
2018-11-28 17:54:31: flurdoor opened
2018-11-28 17:54:35: flurdoor closed
2018-11-28 17:54:36: frontdoor opened
2018-11-28 17:54:41: frontdoor closed
2018-11-28 17:54:57: frontdoor opened
2018-11-28 17:54:59: flurdoor opened
2018-11-28 17:55:14: flurdoor closed
2018-11-28 17:55:19: frontdoor closed
2018-11-28 18:07:24: frontdoor opened
2018-11-28 18:07:30: frontdoor closed
2018-11-28 18:07:30: flurdoor opened
2018-11-28 18:07:35: flurdoor closed
2018-11-28 18:14:06: frontdoor opened
2018-11-28 18:14:11: frontdoor closed
2018-11-28 18:14:12: flurdoor opened
2018-11-28 18:14:17: flurdoor closed
2018-11-28 19:02:57: flurdoor opened
2018-11-28 19:03:25: flurdoor closed
2018-11-28 19:03:26: frontdoor opened
2018-11-28 19:05:29: flurdoor opened
2018-11-28 19:05:34: flurdoor closed
2018-11-28 19:07:01: flurdoor opened
2018-11-28 19:07:06: flurdoor closed
2018-11-28 19:09:30: frontdoor closed
2018-11-28 19:09:31: flurdoor opened
2018-11-28 19:09:35: flurdoor closed
2018-11-28 19:11:49: flurdoor opened
2018-11-28 19:11:54: flurdoor closed
2018-11-28 19:11:56: frontdoor opened
2018-11-28 19:12:33: frontdoor closed
2018-11-28 19:12:34: flurdoor opened
2018-11-28 19:12:38: flurdoor closed
